id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
461908,86,MissedShots,0.6940000152587891,0.68,0.013182629831135273,Hirving Lozano,h,7999,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Eljif Elmas,Pass
461892,27,SavedShot,0.720999984741211,0.575,0.014851365238428116,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,,Dispossessed
461893,29,MissedShots,0.7569999694824219,0.51,0.022902701050043106,Sandro Tonali,a,7958,FromCorner,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Rafael Leão,Pass
461894,48,BlockedShot,0.8119999694824219,0.46599998474121096,0.0430634468793869,Franck Kessié,a,1489,SetPiece,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,,None
461895,48,MissedShots,0.8109999847412109,0.35400001525878905,0.022362802177667618,Davide Calabria,a,1574,SetPiece,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Junior Messias,Rebound
461896,48,Goal,0.909000015258789,0.4909999847412109,0.4981047511100769,Olivier Giroud,a,502,SetPiece,2021,LeftFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Davide Calabria,Rebound
461898,51,SavedShot,0.7530000305175781,0.6120000076293945,0.02842135727405548,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Theo Hernández,Pass
461899,54,SavedShot,0.7909999847412109,0.3220000076293945,0.02825355716049671,Ismael Bennacer,a,6981,OpenPlay,2021,LeftFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Franck Kessié,Pass
461900,55,BlockedShot,0.9059999847412109,0.45799999237060546,0.021885424852371216,Olivier Giroud,a,502,FromCorner,2021,Head,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Theo Hernández,Aerial
461901,55,SavedShot,0.9169999694824219,0.4520000076293945,0.039571598172187805,Fikayo Tomori,a,703,FromCorner,2021,Head,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,,Rebound
461903,72,BlockedShot,0.9069999694824219,0.655,0.09773243963718414,Franck Kessié,a,1489,OpenPlay,2021,LeftFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Rade Krunic,Pass
461907,85,SavedShot,0.8490000152587891,0.7709999847412109,0.04670991748571396,Theo Hernández,a,2547,OpenPlay,2021,LeftFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Ante Rebic,Pass
461909,93,SavedShot,0.8630000305175781,0.5029999923706054,0.4686456322669983,Alexis Saelemaekers,a,8297,OpenPlay,2021,RightFoot,17032,Napoli,AC Milan,0,1,2022-03-06 19:45:00,Theo Hernández,Pass
459313,26,MissedShots,0.8109999847412109,0.27700000762939453,0.024472299963235855,Davide Calabria,h,1574,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Brahim Diaz,Pass
459314,28,Goal,0.9640000152587891,0.5570000076293945,0.47280341386795044,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Sandro Tonali,Chipped
459315,33,BlockedShot,0.879000015258789,0.4640000152587891,0.09667783230543137,Junior Messias,h,8838,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Brahim Diaz,CornerAwarded
459316,37,BlockedShot,0.7169999694824218,0.3940000152587891,0.009793681092560291,Davide Calabria,h,1574,SetPiece,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,,None
459319,52,MissedShots,0.8880000305175781,0.46599998474121096,0.02491597644984722,Alessio Romagnoli,h,1119,SetPiece,2021,Head,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Sandro Tonali,Aerial
459326,74,BlockedShot,0.8519999694824218,0.47,0.09122475236654282,Sandro Tonali,h,7958,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Ante Rebic,Pass
459327,77,BlockedShot,0.7030000305175781,0.46900001525878904,0.015546330250799656,Theo Hernández,h,2547,SetPiece,2021,LeftFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Sandro Tonali,Pass
459328,81,SavedShot,0.875999984741211,0.46,0.02536800503730774,Alessio Romagnoli,h,1119,FromCorner,2021,Head,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Sandro Tonali,Cross
459329,84,SavedShot,0.8909999847412109,0.504000015258789,0.017205536365509033,Alessio Romagnoli,h,1119,FromCorner,2021,Head,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Sandro Tonali,Aerial
459311,2,SavedShot,0.9030000305175782,0.45,0.09056603908538818,Beto,a,9983,OpenPlay,2021,Head,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Nahuel Molina,Cross
459312,11,MissedShots,0.9580000305175781,0.31799999237060544,0.06329166144132614,Gerard Deulofeu,a,591,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Walace,LayOff
459317,40,SavedShot,0.92,0.485,0.05055725574493408,Beto,a,9983,OpenPlay,2021,Head,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Tolgay Arslan,Aerial
459318,44,MissedShots,0.9209999847412109,0.4379999923706055,0.03633628785610199,Rodrigo Becão,a,6806,OpenPlay,2021,Head,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Jean-Victor Makengo,Aerial
459320,58,MissedShots,0.794000015258789,0.6419999694824219,0.020540783181786537,Tolgay Arslan,a,4348,FromCorner,2021,LeftFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,,None
459321,61,SavedShot,0.8580000305175781,0.6819999694824219,0.04511205479502678,Rodrigo Becão,a,6806,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Iyenoma Destiny Udogie,Pass
459322,65,BlockedShot,0.865999984741211,0.509000015258789,0.03733447566628456,Gerard Deulofeu,a,591,OpenPlay,2021,LeftFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,,Aerial
459323,65,MissedShots,0.914000015258789,0.645,0.06226238235831261,Roberto Pereyra,a,1723,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,,Rebound
459324,65,Goal,0.980999984741211,0.4909999847412109,0.2633419930934906,Iyenoma Destiny Udogie,a,8831,OpenPlay,2021,LeftFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Roberto Pereyra,Rebound
459325,73,SavedShot,0.88,0.749000015258789,0.03345571830868721,Roberto Pereyra,a,1723,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,,BallRecovery
459330,92,SavedShot,0.7569999694824219,0.4329999923706055,0.023625265806913376,Gerard Deulofeu,a,591,OpenPlay,2021,RightFoot,17021,AC Milan,Udinese,1,1,2022-02-25 17:45:00,Iyenoma Destiny Udogie,Pass
458502,2,BlockedShot,0.745999984741211,0.3679999923706055,0.018511557951569557,Grigoris Kastanos,h,4951,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Federico Bonazzoli,Pass
458503,3,SavedShot,0.764000015258789,0.7319999694824219,0.013570032082498074,Luca Ranieri,h,6696,FromCorner,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,None
458504,3,BlockedShot,0.8130000305175781,0.6509999847412109,0.03798108920454979,Federico Bonazzoli,h,2019,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,BallRecovery
458507,20,BlockedShot,0.83,0.7280000305175781,0.025876566767692566,Franck Ribéry,h,329,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Lassana Coulibaly,Pass
458509,28,SavedShot,0.8590000152587891,0.5879999923706055,0.012333618476986885,Milan Djuric,h,3856,OpenPlay,2021,Head,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Pasquale Mazzocchi,Aerial
458510,28,Goal,0.904000015258789,0.45099998474121095,0.10595470666885376,Federico Bonazzoli,h,2019,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,Rebound
458518,65,BlockedShot,0.8719999694824219,0.7630000305175781,0.27063891291618347,Federico Bonazzoli,h,2019,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,BallRecovery
458520,71,Goal,0.8980000305175782,0.47900001525878905,0.07804574072360992,Milan Djuric,h,3856,OpenPlay,2021,Head,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Pasquale Mazzocchi,Cross
458523,83,MissedShots,0.925,0.5470000076293945,0.0411599725484848,Federico Fazio,h,1000,FromCorner,2021,Head,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Joel Obi,Aerial
458505,4,Goal,0.8530000305175781,0.47,0.36117517948150635,Junior Messias,a,8838,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Theo Hernández,Throughball
458506,16,SavedShot,0.789000015258789,0.36400001525878906,0.08046702295541763,Ismael Bennacer,a,6981,DirectFreekick,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,Standard
458508,22,BlockedShot,0.8190000152587891,0.5279999923706055,0.07762626558542252,Rafael Leão,a,7193,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Olivier Giroud,Pass
458511,39,BlockedShot,0.8330000305175781,0.39799999237060546,0.020566426217556,Junior Messias,a,8838,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,Aerial
458512,39,MissedShots,0.8009999847412109,0.34900001525878904,0.023144986480474472,Davide Calabria,a,1574,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,Rebound
458513,44,MissedShots,0.8209999847412109,0.6990000152587891,0.006077365018427372,Olivier Giroud,a,502,OpenPlay,2021,Head,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Fikayo Tomori,Pass
458514,46,MissedShots,0.9230000305175782,0.5429999923706055,0.12578588724136353,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Sandro Tonali,Chipped
458515,47,MissedShots,0.76,0.49400001525878906,0.026445172727108,Sandro Tonali,a,7958,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,,BallRecovery
458516,53,MissedShots,0.9309999847412109,0.475,0.0634881854057312,Olivier Giroud,a,502,FromCorner,2021,Head,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Alessio Romagnoli,HeadPass
458517,59,SavedShot,0.905,0.3679999923706055,0.33155587315559387,Olivier Giroud,a,502,OpenPlay,2021,LeftFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Junior Messias,Throughball
458519,67,SavedShot,0.755,0.6029999923706054,0.018570441752672195,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Ante Rebic,Pass
458521,76,Goal,0.740999984741211,0.6120000076293945,0.017362069338560104,Ante Rebic,a,1852,OpenPlay,2021,RightFoot,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Olivier Giroud,LayOff
458522,79,MissedShots,0.91,0.46299999237060546,0.049361083656549454,Olivier Giroud,a,502,OpenPlay,2021,Head,17012,Salernitana,AC Milan,2,2,2022-02-19 19:45:00,Theo Hernández,Aerial
457308,0,BlockedShot,0.7340000152587891,0.5279999923706055,0.01795240119099617,Olivier Giroud,h,502,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,,BallRecovery
457310,7,Goal,0.93,0.669000015258789,0.1767066866159439,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Mike Maignan,TakeOn
457311,41,MissedShots,0.8169999694824219,0.580999984741211,0.050097133964300156,Olivier Giroud,h,502,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Junior Messias,HeadPass
457312,43,SavedShot,0.8640000152587891,0.4520000076293945,0.0974985659122467,Junior Messias,h,8838,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,,None
457313,45,MissedShots,0.86,0.2979999923706055,0.04722009226679802,Junior Messias,h,8838,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Sandro Tonali,Pass
457314,49,MissedShots,0.9269999694824219,0.534000015258789,0.24496982991695404,Olivier Giroud,h,502,OpenPlay,2021,OtherBodyPart,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Davide Calabria,Cross
457317,59,BlockedShot,0.8859999847412109,0.7,0.06408235430717468,Ante Rebic,h,1852,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Franck Kessié,Pass
457318,59,SavedShot,0.9669999694824218,0.4159999847412109,0.12693803012371063,Olivier Giroud,h,502,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Ante Rebic,Chipped
457319,64,MissedShots,0.85,0.6809999847412109,0.05557459220290184,Ismael Bennacer,h,6981,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Ante Rebic,Pass
457320,69,SavedShot,0.914000015258789,0.549000015258789,0.03696431592106819,Olivier Giroud,h,502,FromCorner,2021,Head,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Ismael Bennacer,Aerial
457321,70,SavedShot,0.9030000305175782,0.5129999923706055,0.02419263869524002,Alessio Romagnoli,h,1119,FromCorner,2021,Head,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Sandro Tonali,Aerial
457323,80,MissedShots,0.8030000305175782,0.7380000305175781,0.02822829969227314,Ante Rebic,h,1852,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Alessandro Florenzi,Pass
457324,80,SavedShot,0.8690000152587891,0.63,0.09604957699775696,Ante Rebic,h,1852,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Sandro Tonali,Pass
457325,80,SavedShot,0.9169999694824219,0.5429999923706055,0.4576171636581421,Sandro Tonali,h,7958,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,,Rebound
457326,81,BlockedShot,0.9169999694824219,0.5970000076293945,0.10592594742774963,Franck Kessié,h,1489,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Ante Rebic,Cross
457309,4,BlockedShot,0.845999984741211,0.5220000076293946,0.031193489208817482,Francesco Caputo,a,6980,OpenPlay,2021,LeftFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,,Aerial
457315,50,SavedShot,0.7819999694824219,0.27,0.01346671488136053,Antonio Candreva,a,1517,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,,TakeOn
457316,55,MissedShots,0.9390000152587891,0.3579999923706055,0.07813360542058945,Antonio Candreva,a,1517,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Bartosz Bereszynski,Pass
457322,77,BlockedShot,0.904000015258789,0.28299999237060547,0.04840245097875595,Fabio Quagliarella,a,1230,OpenPlay,2021,RightFoot,17001,AC Milan,Sampdoria,1,0,2022-02-13 11:30:00,Bartosz Bereszynski,Pass
455867,10,SavedShot,0.759000015258789,0.43099998474121093,0.0212665144354105,Marcelo Brozovic,h,1511,OpenPlay,2021,LeftFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,,None
455869,22,BlockedShot,0.9319999694824219,0.3139999961853027,0.12095347791910172,Lautaro Martínez,h,7006,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Edin Dzeko,Throughball
455870,25,MissedShots,0.875999984741211,0.39599998474121095,0.07922043651342392,Nicolò Barella,h,1409,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Lautaro Martínez,Pass
455871,26,BlockedShot,0.8730000305175781,0.39799999237060546,0.09529316425323486,Lautaro Martínez,h,7006,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Edin Dzeko,Pass
455872,27,SavedShot,0.9,0.42900001525878906,0.39871981739997864,Denzel Dumfries,h,9840,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,,None
455873,28,BlockedShot,0.899000015258789,0.4329999923706055,0.06156163662672043,Edin Dzeko,h,1253,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Ivan Perisic,Aerial
455876,37,SavedShot,0.7580000305175781,0.5179999923706055,0.046315427869558334,Lautaro Martínez,h,7006,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Marcelo Brozovic,Pass
455877,37,Goal,0.9069999694824219,0.545,0.07165547460317612,Ivan Perisic,h,448,FromCorner,2021,LeftFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Hakan Calhanoglu,Cross
455878,46,SavedShot,0.8690000152587891,0.39799999237060546,0.10780218988656998,Edin Dzeko,h,1253,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Lautaro Martínez,Pass
455882,61,BlockedShot,0.715,0.49700000762939456,0.020096976310014725,Nicolò Barella,h,1409,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Hakan Calhanoglu,Pass
455884,68,MissedShots,0.9130000305175782,0.6409999847412109,0.04090215638279915,Ivan Perisic,h,448,FromCorner,2021,LeftFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Hakan Calhanoglu,Cross
455868,19,MissedShots,0.8480000305175781,0.4520000076293945,0.09200989454984665,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Alexis Saelemaekers,Pass
455874,34,SavedShot,0.7430000305175781,0.624000015258789,0.015654979273676872,Sandro Tonali,a,7958,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Rafael Leão,Pass
455875,34,MissedShots,0.92,0.5590000152587891,0.13742882013320923,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Theo Hernández,Pass
455879,48,BlockedShot,0.6980000305175781,0.46099998474121096,0.012495948933064938,Sandro Tonali,a,7958,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Ismael Bennacer,BallRecovery
455880,49,BlockedShot,0.754000015258789,0.5429999923706055,0.017497777938842773,Junior Messias,a,8838,FromCorner,2021,LeftFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,,None
455881,60,BlockedShot,0.7090000152587891,0.5129999923706055,0.04161157086491585,Sandro Tonali,a,7958,DirectFreekick,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,,Standard
455883,64,MissedShots,0.870999984741211,0.580999984741211,0.08265187591314316,Rafael Leão,a,7193,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Brahim Diaz,Pass
455885,73,BlockedShot,0.8519999694824218,0.43900001525878907,0.07667944580316544,Brahim Diaz,a,6421,OpenPlay,2021,RightFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Sandro Tonali,Pass
455886,74,Goal,0.9619999694824218,0.534000015258789,0.6660891175270081,Olivier Giroud,a,502,OpenPlay,2021,LeftFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,,Rebound
455887,77,Goal,0.879000015258789,0.36200000762939455,0.07907307893037796,Olivier Giroud,a,502,OpenPlay,2021,LeftFoot,16989,Inter,AC Milan,1,2,2022-02-05 17:00:00,Davide Calabria,Pass
455437,7,MissedShots,0.8490000152587891,0.5540000152587891,0.05294502153992653,Rafael Leão,h,7193,FromCorner,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Junior Messias,Pass
455439,19,SavedShot,0.8109999847412109,0.5120000076293946,0.0630526915192604,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Zlatan Ibrahimovic,Pass
455441,29,MissedShots,0.7719999694824219,0.46700000762939453,0.03034265898168087,Davide Calabria,h,1574,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Junior Messias,Pass
455442,30,BlockedShot,0.765,0.7609999847412109,0.013112958520650864,Theo Hernández,h,2547,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,,BallRecovery
455443,31,MissedShots,0.735,0.5129999923706055,0.015429975464940071,Davide Calabria,h,1574,FromCorner,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,,None
455444,33,BlockedShot,0.7719999694824219,0.43400001525878906,0.08079947531223297,Olivier Giroud,h,502,DirectFreekick,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,,Standard
455445,33,BlockedShot,0.7780000305175782,0.6090000152587891,0.02282119356095791,Theo Hernández,h,2547,SetPiece,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,,Foul
455446,33,BlockedShot,0.795,0.539000015258789,0.02653259038925171,Sandro Tonali,h,7958,SetPiece,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,,Rebound
455450,55,SavedShot,0.765,0.46900001525878904,0.02774103358387947,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Olivier Giroud,Pass
455452,59,BlockedShot,0.740999984741211,0.5520000076293945,0.01834004931151867,Rade Krunic,h,1311,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Rafael Leão,Pass
455453,62,SavedShot,0.8430000305175781,0.6459999847412109,0.05838314816355705,Theo Hernández,h,2547,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Rafael Leão,Pass
455455,68,SavedShot,0.91,0.504000015258789,0.12221305817365646,Olivier Giroud,h,502,OpenPlay,2021,Head,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Alexis Saelemaekers,Cross
455456,74,MissedShots,0.9259999847412109,0.46,0.13157418370246887,Olivier Giroud,h,502,OpenPlay,2021,Head,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Theo Hernández,Cross
455457,76,MissedShots,0.92,0.7340000152587891,0.04281279817223549,Alexis Saelemaekers,h,8297,OpenPlay,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Olivier Giroud,TakeOn
455438,11,MissedShots,0.8240000152587891,0.4929999923706055,0.06560081243515015,Juan Cuadrado,a,1089,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Manuel Locatelli,Pass
455440,23,MissedShots,0.855999984741211,0.3089999961853027,0.057708751410245895,Paulo Dybala,a,1294,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,,TakeOn
455447,35,MissedShots,0.720999984741211,0.49,0.014155200682580471,Manuel Locatelli,a,1122,OpenPlay,2021,RightFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Álvaro Morata,Pass
455448,49,BlockedShot,0.774000015258789,0.46700000762939453,0.030994940549135208,Paulo Dybala,a,1294,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Rodrigo Bentancur,Pass
455449,50,MissedShots,0.89,0.545,0.06513649970293045,Álvaro Morata,a,1804,OpenPlay,2021,Head,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Mattia De Sciglio,Cross
455451,56,BlockedShot,0.915,0.6819999694824219,0.06491793692111969,Paulo Dybala,a,1294,OpenPlay,2021,LeftFoot,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Álvaro Morata,Pass
455454,67,MissedShots,0.9230000305175782,0.6790000152587891,0.010230431333184242,Federico Bernardeschi,a,1424,OpenPlay,2021,Head,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,Paulo Dybala,Aerial
455458,84,MissedShots,0.894000015258789,0.4879999923706055,0.04417061060667038,Weston McKennie,a,5360,OpenPlay,2021,Head,16982,AC Milan,Juventus,0,0,2022-01-23 19:45:00,,Aerial
453897,1,MissedShots,0.8380000305175781,0.7069999694824218,0.032013244926929474,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Zlatan Ibrahimovic,Pass
453898,9,BlockedShot,0.86,0.3529999923706055,0.06286421418190002,Alexis Saelemaekers,h,8297,OpenPlay,2021,LeftFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Rafael Leão,Pass
453899,10,MissedShots,0.9480000305175781,0.63,0.012990057468414307,Matteo Gabbia,h,4920,FromCorner,2021,Head,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Alessandro Florenzi,Aerial
453900,15,SavedShot,0.9590000152587891,0.61,0.22366204857826233,Rafael Leão,h,7193,OpenPlay,2021,LeftFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Zlatan Ibrahimovic,TakeOn
453901,19,BlockedShot,0.9180000305175782,0.5570000076293945,0.23518608510494232,Alexis Saelemaekers,h,8297,OpenPlay,2021,LeftFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Brahim Diaz,TakeOn
453902,19,MissedShots,0.9409999847412109,0.33799999237060546,0.08719923347234726,Zlatan Ibrahimovic,h,1741,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Rade Krunic,Pass
453903,23,MissedShots,0.8490000152587891,0.46700000762939453,0.0885225161910057,Rafael Leão,h,7193,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Alexis Saelemaekers,Pass
453904,26,SavedShot,0.9109999847412109,0.345,0.08407144248485565,Zlatan Ibrahimovic,h,1741,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Alexis Saelemaekers,Pass
453906,29,MissedShots,0.705999984741211,0.37900001525878907,0.012651858851313591,Zlatan Ibrahimovic,h,1741,OpenPlay,2021,RightFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Rade Krunic,Pass
453908,39,SavedShot,0.8540000152587891,0.40700000762939453,0.08150075376033783,Alexis Saelemaekers,h,8297,OpenPlay,2021,LeftFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,Rafael Leão,Pass
453909,44,ShotOnPost,0.885,0.5,0.7612988352775574,Theo Hernández,h,2547,Penalty,2021,LeftFoot,16970,AC Milan,Spezia,1,2,2022-01-17 17:30:00,,Standard
